impd,age,cmgrp,valid
TCRR,8,820,1
TCRR,5,620,1
TCRR,5,640,1
TCRR,4,620,1
TCRR,2,320,1
TCRR,4,380,1
TCRR,2,310,1
TCRR,9,770,1
TCRR,5,690,1
TCRR,3,410,1
TCRR,5,650,1
TCRR,6,730,1
TCRR,5,700,1
TCRR,5,680,1
TCRR,4,570,1
TCRR,4,490,1
TCRR,4,530,1
TCRR,6,760,1
TCRR,8,830,1
TCRR,6,790,1
TCRR,4,560,1
TCRR,2,270,1
TCRR,6,670,1
TCRR,4,590,1
TCRR,5,630,1
TCRR,5,740,1
TCRR,5,620,1
TCRR,6,720,1
TCRR,5,660,1
TCRR,4,510,1
TCRR,3,450,1
TCRR,4,480,1
TCRR,3,440,1
TCRR,2,360,1
TCRR,4,500,1
TCRR,4,590,1
TCRR,5,660,1
TCRR,5,680,1
TCRR,3,440,1
TCRR,2,290,1
TCRR,3,420,1
TCRR,5,670,1
TCRR,3,430,1
TCRR,2,360,1
TCRR,5,650,1
TCRR,4,640,1
TCRR,6,740,1
TCRR,5,690,1
TCRR,10,880,1
TCRR,4,490,1
TCRR,10,920,1
TCRR,10,950,1
TCRR,4,500,1
TCRR,2,300,1
TCRR,2,320,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,310,1
TCRR,2,270,1
TCRR,2,300,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,310,1
TCRR,2,300,1
TCRR,3,440,1
TCRR,2,290,1
TCRR,2,310,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,5,610,1
TCRR,3,410,1
TCRR,4,510,1
TCRR,2,290,1
TCRR,3,430,1
TCRR,2,260,1
TCRR,4,510,1
TCRR,5,630,1
TCRR,5,610,1
TCRR,5,640,1
TCRR,5,570,1
TCRR,4,600,1
TCRR,10,880,1
TCRR,2,310,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,9,780,1
TCRR,5,710,1
TCRR,5,710,1
TCRR,4,570,1
TCRR,5,630,1
TCRR,3,460,1
TCRR,4,480,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,320,1
TCRR,2,290,1
TCRR,4,610,1
TCRR,4,510,1
TCRR,2,300,1
TCRR,5,620,1
TCRR,3,470,1
TCRR,5,570,1
TCRR,2,350,1
TCRR,2,300,1
TCRR,2,310,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,2,310,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,4,510,1
TCRR,2,270,1
TCRR,5,710,1
TCRR,5,690,1
TCRR,4,640,1
TCRR,4,570,1
TCRR,3,500,1
TCRR,5,620,1
TCRR,4,660,1
TCRR,3,530,1
TCRR,5,620,1
TCRR,5,640,1
TCRR,4,580,1
TCRR,6,660,1
TCRR,4,470,1
TCRR,6,760,1
TCRR,5,610,1
TCRR,5,640,1
TCRR,5,580,1
TCRR,4,580,1
TCRR,6,790,1
TCRR,5,580,1
TCRR,4,550,1
TCRR,6,820,1
TCRR,2,350,1
TCRR,4,620,1
TCRR,3,400,1
TCRR,7,830,1
TCRR,5,650,1
TCRR,9,770,1
TCRR,3,510,1
TCRR,4,610,1
TCRR,4,610,1
TCRR,5,690,1
TCRR,6,680,1
TCRR,5,580,1
TCRR,10,860,1
TCRR,5,660,1
TCRR,4,620,1
TCRR,6,770,1
TCRR,5,590,1
TCRR,4,410,1
TCRR,4,410,1
TCRR,9,820,1
TCRR,5,670,1
TCRR,5,740,1
TCRR,5,590,1
TCRR,5,670,1
TCRR,8,790,1
TCRR,5,690,1
TCRR,7,730,1
TCRR,5,660,1
TCRR,5,710,1
TCRR,4,620,1
TCRR,5,700,1
TCRR,4,470,1
TCRR,4,490,1
TCRR,4,570,1
TCRR,6,680,1
TCRR,2,350,1
TCRR,5,670,1
TCRR,5,600,1
TCRR,5,660,1
TCRR,8,780,1
TCRR,5,720,1
TCRR,5,690,1
TCRR,5,680,1
TCRR,6,710,1
TCRR,3,480,1
TCRR,4,510,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,310,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,3,440,1
TCRR,5,670,1
TCRR,5,610,1
TCRR,4,550,1
TCRR,2,280,1
TCRR,4,490,1
TCRR,2,320,1
TCRR,4,420,1
TCRR,5,660,1
TCRR,3,460,1
TCRR,2,300,1
TCRR,2,300,1
TCRR,5,600,1
TCRR,2,190,1
TCRR,2,280,1
TCRR,4,580,1
TCRR,3,410,1
TCRR,2,290,1
TCRR,4,480,1
TCRR,9,810,1
TCRR,2,280,1
TCRR,4,490,1
TCRR,3,490,1
TCRR,3,410,1
TCRR,2,410,1
TCRR,5,670,1
TCRR,6,770,1
TCRR,5,680,1
TCRR,6,730,1
TCRR,6,700,1
TCRR,3,410,1
TCRR,2,290,1
TCRR,3,460,1
TCRR,3,350,1
TCRR,3,360,1
TCRR,3,330,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,3,340,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,310,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,3,310,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,230,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,3,280,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,4,600,1
TCRR,4,590,1
TCRR,2,340,1
TCRR,2,280,1
TCRR,2,330,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,330,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,2,310,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,310,1
TCRR,2,260,1
TCRR,2,250,1
TCRR,2,310,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,1,180,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,2,320,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,240,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,240,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,1,130,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,300,1
TCRR,3,500,1
TCRR,2,230,1
TCRR,5,690,1
TCRR,3,420,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,240,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,1,170,1
TCRR,3,410,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,3,510,1
TCRR,2,250,1
TCRR,3,520,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,240,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,320,1
TCRR,2,300,1
TCRR,2,300,1
TCRR,3,300,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,200,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,200,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,230,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,210,1
TCRR,2,260,1
TCRR,8,900,1
TCRR,5,730,1
TCRR,4,580,1
TCRR,5,680,1
TCRR,2,260,1
TCRR,5,680,1
TCRR,5,700,1
TCRR,2,280,1
TCRR,2,300,1
TCRR,2,260,1
TCRR,2,290,1
TCRR,2,250,1
TCRR,2,250,1
TCRR,2,230,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,1,190,1
TCRR,1,200,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,5,740,1
TCRR,8,760,1
TCRR,5,710,1
TCRR,6,720,1
TCRR,5,660,1
TCRR,4,530,1
TCRR,5,650,1
TCRR,5,650,1
TCRR,5,700,1
TCRR,4,500,1
TCRR,7,720,1
TCRR,3,420,1
TCRR,2,270,1
TCRR,2,240,1
TCRR,2,230,1
TCRR,4,570,1
TCRR,9,790,1
TCRR,3,420,1
TCRR,2,220,1
TCRR,2,240,1
TCRR,2,230,1
TCRR,1,170,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,290,1
TCRR,2,230,1
TCRR,5,660,1
TCRR,5,640,1
TCRR,2,280,1
TCRR,2,350,1
TCRR,2,280,1
TCRR,1,170,1
TCRR,3,460,1
TCRR,4,500,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,240,1
TCRR,4,500,1
TCRR,2,280,1
TCRR,2,240,1
TCRR,2,250,1
TCRR,2,300,1
TCRR,2,190,1
TCRR,2,270,1
TCRR,1,190,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,230,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,310,1
TCRR,2,310,1
TCRR,1,170,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,1,170,1
TCRR,4,630,1
TCRR,2,270,1
TCRR,2,240,1
TCRR,2,250,1
TCRR,2,250,1
TCRR,2,300,1
TCRR,5,570,1
TCRR,1,170,1
TCRR,2,310,1
TCRR,4,500,1
TCRR,1,190,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,300,1
TCRR,2,260,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,1,190,1
TCRR,2,280,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,290,1
TCRR,2,240,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,1,170,1
TCRR,1,170,1
TCRR,1,170,1
TCRR,2,260,1
TCRR,2,250,1
TCRR,1,180,1
TCRR,2,220,1
TCRR,2,220,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,240,1
TCRR,2,230,1
TCRR,2,260,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,240,1
TCRR,1,190,1
TCRR,2,290,1
TCRR,1,170,1
TCRR,2,280,1
TCRR,2,300,1
TCRR,4,530,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,310,1
TCRR,2,260,1
TCRR,1,180,1
TCRR,2,210,1
TCRR,3,500,1
TCRR,2,260,1
TCRR,1,200,1
TCRR,1,170,1
TCRR,1,160,1
TCRR,3,370,1
TCRR,2,280,1
TCRR,1,140,1
TCRR,2,310,1
TCRR,2,260,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,290,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,1,170,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,3,290,1
TCRR,2,260,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,220,1
TCRR,1,160,1
TCRR,2,230,1
TCRR,2,230,1
TCRR,2,320,1
TCRR,2,230,1
TCRR,1,170,1
TCRR,1,170,1
TCRR,2,250,1
TCRR,4,530,1
TCRR,2,250,1
TCRR,2,250,1
TCRR,4,570,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,190,1
TCRR,5,690,1
TCRR,4,580,1
TCRR,2,250,1
TCRR,2,230,1
TCRR,2,260,1
TCRR,3,370,1
TCRR,4,510,1
TCRR,4,650,1
TCRR,1,180,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,1,150,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,1,180,1
TCRR,2,260,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,1,170,1
TCRR,2,250,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,1,170,1
TCRR,1,190,1
TCRR,2,310,1
TCRR,2,220,1
TCRR,1,150,1
TCRR,1,120,1
TCRR,1,190,1
TCRR,1,170,1
TCRR,2,260,1
TCRR,1,170,1
WLFC,1,230,1
WLFC,2,280,1
WLFC,3,280,1
WLFC,2,310,1
WLFC,4,430,1
WLFC,3,300,1
WLFC,2,340,1
WLFC,2,230,1
WLFC,3,290,1
WLFC,3,350,1
WLFC,3,340,1
WLFC,2,320,1
WLFC,2,270,1
WLFC,2,280,1
WLFC,1,270,1
WLFC,4,340,1
WLFC,3,370,1
WLFC,3,360,1
WLFC,2,280,1
WLFC,4,370,1
WLFC,3,320,1
WLFC,8,810,1
WLFC,1,280,1
WLFC,3,320,1
WLFC,2,270,1
WLFC,2,350,1
WLFC,3,290,1
WLFC,2,240,1
WLFC,4,330,1
WLFC,5,500,1
WLFC,3,370,1
WLFC,3,320,1
WLFC,4,370,1
WLFC,3,370,1
WLFC,3,310,1
WLFC,3,340,1
WLFC,5,430,1
WLFC,4,430,1
WLFC,3,300,1
WLFC,3,320,1
WLFC,2,370,1
WLFC,3,310,1
WLFC,3,360,1
WLFC,1,280,1
WLFC,3,330,1
WLFC,1,210,1
WLFC,3,340,1
WLFC,1,290,1
WLFC,2,230,1
WLFC,8,700,1
WLFC,6,610,1
WLFC,10,890,1
WLFC,10,820,1
WLFC,8,640,1
WLFC,4,330,1
WLFC,3,330,1
WLFC,2,320,1
WLFC,2,310,1
WLFC,8,710,1
WLFC,6,540,1
WLFC,3,370,1
WLFC,3,390,1
WLFC,2,320,1
WLFC,3,330,1
WLFC,2,260,1
WLFC,1,270,1
WLFC,3,360,1
WLFC,9,690,1
WLFC,3,380,1
WLFC,2,250,1
WLFC,3,300,1
WLFC,3,310,1
WLFC,8,690,1
WLFC,4,390,1
WLFC,2,280,1
WLFC,2,250,1
WLFC,4,430,1
WLFC,3,360,1
WLFC,1,220,1
WLFC,3,320,1
WLFC,3,370,1
WLFC,3,430,1
WLFC,3,330,1
WLFC,2,240,1
WLFC,10,750,1
WLFC,5,470,1
WLFC,2,230,1
WLFC,8,550,1
WLFC,3,410,1
WLFC,2,280,1
WLFC,2,220,1
WLFC,1,230,1
WLFC,2,300,1
WLFC,8,610,1
WLFC,3,270,1
WLFC,3,370,1
WLFC,3,320,1
WLFC,2,280,1
WLFC,2,300,1
WLFC,3,360,1
WLFC,2,230,1
WLFC,2,330,1
WLFC,2,280,1
WLFC,2,250,1
WLFC,2,250,1
WLFC,9,830,1
WLFC,5,360,1
WLFC,1,220,1
WLFC,4,350,1
WLFC,3,300,1
WLFC,3,360,1
WLFC,2,260,1
WLFC,10,730,1
WLFC,9,660,1
WLFC,11,780,1
WLFC,6,630,1
WLFC,8,760,1
WLFC,6,630,1
WLFC,8,660,1
WLFC,9,730,1
WLFC,3,340,1
WLFC,8,700,1
WLFC,2,310,1
WLFC,4,360,1
WLFC,2,240,1
WLFC,3,330,1
WLFC,8,510,1
WLFC,3,360,1
WLFC,3,360,1
WLFC,1,260,1
WLFC,3,440,1
WLFC,3,420,1
WLFC,4,400,1
WLFC,2,260,1
WLFC,3,250,1
WLFC,4,380,1
WLFC,6,520,1
WLFC,4,450,1
WLFC,4,420,1
WLFC,3,350,1
WLFC,6,430,1
WLFC,3,370,1
WLFC,3,440,1
WLFC,3,380,1
WLFC,4,380,1
WLFC,3,400,1
WLFC,2,260,1
WLFC,1,230,1
WLFC,3,370,1
WLFC,2,350,1
WLFC,3,430,1
WLFC,2,220,1
WLFC,6,660,1
WLFC,10,750,1
WLFC,2,280,1
WLFC,3,330,1
WLFC,2,260,1
WLFC,2,300,1
WLFC,2,330,1
WLFC,1,230,1
WLFC,12,870,1
WLFC,8,690,1
WLFC,14,1070,1
WLFC,9,700,1
WLFC,8,680,1
WLFC,8,670,1
WLFC,6,620,1
WLFC,7,710,1
WLFC,4,350,1
WLFC,3,370,1
WLFC,2,320,1
WLFC,4,340,1
WLFC,2,280,1
WLFC,3,340,1
WLFC,1,260,1
WLFC,4,450,1
WLFC,3,330,1
WLFC,4,440,1
WLFC,2,280,1
WLFC,1,270,1
WLFC,1,230,1
WLFC,3,350,1
WLFC,1,280,1
WLFC,1,270,1
WLFC,3,310,1
WLFC,2,290,1
WLFC,1,270,1
WLFC,2,300,1
WLFC,2,290,1
WLFC,10,750,1
WLFC,7,650,1
WLFC,9,700,1
WLFC,2,300,1
WLFC,3,320,1
WLFC,8,760,1
WLFC,10,720,1
WLFC,3,330,1
WLFC,4,370,1
WLFC,6,640,1
WLFC,4,410,1
WLFC,3,320,1
WLFC,3,360,1
WLFC,3,370,1
WLFC,3,390,1
WLFC,2,310,1
WLFC,4,390,1
WLFC,4,380,1
WLFC,2,360,1
WLFC,3,280,1
WLFC,3,330,1
WLFC,1,260,1
WLFC,2,340,1
WLFC,1,260,1
WLFC,1,250,1
WLFC,1,250,1
WLFC,2,310,1
WLFC,3,350,1
WLFC,4,360,1
WLFC,1,260,1
WLFC,2,290,1
WLFC,2,270,1
WLFC,2,250,1
WLFC,7,700,1
WLFC,6,600,1
WLFC,2,270,1
WLFC,1,250,1
WLFC,3,330,1
WLFC,2,300,1
WLFC,2,260,1
WLFC,2,260,1
WLFC,1,270,1
WLFC,2,270,1
WLFC,3,330,1
WLFC,1,260,1
WLFC,1,260,1
WLFC,2,330,1
WLFC,4,340,1
WLFC,3,290,1
WLFC,2,270,1
WLFC,2,310,1
WLFC,3,300,1
WLFC,3,310,1
WLFC,3,320,1
WLFC,3,320,1
WLFC,1,250,1
WLFC,2,300,1
WLFC,2,270,1
WLFC,1,300,1
WLFC,2,260,1
WLFC,2,270,1
WLFC,3,380,1
WLFC,10,690,1
WLFC,3,330,1
WLFC,1,240,1
WLFC,10,790,1
WLFC,2,340,1
WLFC,3,360,1
WLFC,3,340,1
WLFC,4,370,1
WLFC,3,420,1
WLFC,5,510,1
WLFC,3,350,1
WLFC,3,310,1
WLFC,3,390,1
WLFC,10,760,1
WLFC,15,930,1
WLFC,3,360,1
WLFC,10,700,1
WLFC,2,250,1
WLFC,8,620,1
WLFC,1,250,1
WLFC,2,320,1
WLFC,1,270,1
WLFC,1,240,1
WLFC,3,270,1
WLFC,2,280,1
WLFC,2,270,1
WLFC,6,470,1
WLFC,4,330,1
WLFC,4,350,1
WLFC,3,350,1
WLFC,4,380,1
WLFC,4,350,1
WLFC,2,280,1
WLFC,5,370,1
WLFC,2,330,1
WLFC,1,230,1
WLFC,2,290,1
WLFC,2,290,1
WLFC,2,270,1
WLFC,3,280,1
WLFC,2,250,1
WLFC,2,270,1
WLFC,2,260,1
WLFC,2,270,1
WLFC,2,270,1
WLFC,8,650,1
WLFC,4,360,1
WLFC,3,270,1
WLFC,5,510,1
WLFC,4,480,1
WLFC,3,370,1
WLFC,4,410,1
WLFC,4,420,1
WLFC,3,360,1
WLFC,12,700,1
WLFC,3,310,1
WLFC,1,260,1
WLFC,1,180,1
WLFC,10,730,1
WLFC,1,230,1
WLFC,2,320,1
WLFC,1,230,1
WLFC,2,250,1
WLFC,2,260,1
WLFC,3,450,1
WLFC,4,480,1
WLFC,5,480,1
WLFC,9,790,1
WLFC,8,630,1
WLFC,8,690,1
WLFC,8,610,1
WLFC,3,330,1
WLFC,3,460,1
WLFC,4,360,1
WLFC,2,320,1
WLFC,1,220,1
WLFC,2,370,1
WLFC,3,370,1
WLFC,3,360,1
WLFC,4,360,1
WLFC,4,490,1
WLFC,10,760,1
WLFC,6,670,1
WLFC,8,710,1
WLFC,4,460,1
WLFC,2,240,1
WLFC,2,350,1
WLFC,3,370,1
WLFC,8,670,1
WLFC,3,420,1
WLFC,3,350,1
WLFC,2,350,1
WLFC,4,360,1
WLFC,3,390,1
WLFC,3,350,1
WLFC,8,660,1
WLFC,3,360,1
WLFC,3,370,1
WLFC,8,720,1
WLFC,6,610,1
WLFC,1,220,1
WLFC,6,620,1
WLFC,3,420,1
WLFC,9,740,1
WLFC,7,660,1
WLFC,8,660,1
WLFC,9,740,1
WLFC,3,290,1
WLFC,3,370,1
WLFC,8,700,1
WLFC,3,320,1
WLFC,1,320,1
WLFC,1,270,1
WLFC,8,650,1
WLFC,3,360,1
WLFC,3,350,1
WLFC,2,270,1
WLFC,1,270,1
WLFC,2,300,1
WLFC,1,250,1
WLFC,2,250,1
WLFC,10,740,1
WLFC,2,320,1
WLFC,3,360,1
WLFC,10,830,1
WLFC,1,280,1
WLFC,2,330,1
WLFC,1,240,1
WLFC,2,260,1
WLFC,1,240,1
WLFC,1,220,1
WLFC,1,250,1
WLFC,1,230,1
WLFC,4,400,1
WLFC,3,260,1
WLFC,1,240,1
WLFC,2,290,1
WLFC,10,830,1
WLFC,3,410,1
WLFC,4,400,1
WLFC,2,240,1
WLFC,3,320,1
WLFC,3,370,1
WLFC,2,320,1
WLFC,4,450,1
WLFC,8,740,1
WLFC,8,730,1
WLFC,1,280,1
WLFC,3,300,1
WLFC,3,280,1
WLFC,3,370,1
WLFC,3,270,1
WLFC,1,250,1
WLFC,2,250,1
WLFC,2,280,1
WLFC,2,280,1
WLFC,10,770,1
WLFC,8,590,1
WLFC,3,350,1
WLFC,10,740,1
WLFC,10,830,1
WLFC,4,370,1
WLFC,3,360,1
WLFC,4,430,1
WLFC,3,380,1
WLFC,8,680,1
WLFC,2,280,1
WLFC,4,430,1
WLFC,8,640,1
WLFC,9,710,1
WLFC,10,730,1
WLFC,3,340,1
WLFC,8,620,1
WLFC,3,320,1
WLFC,3,370,1
WLFC,2,260,1
WLFC,2,290,1
WLFC,4,320,1
WLFC,2,290,1
WLFC,3,340,1
WLFC,2,300,1
WLFC,1,230,1
WLFC,1,280,1
WLFC,1,290,1
WLFC,4,430,1
WLFC,4,480,1
WLFC,3,390,1
WLFC,5,430,1
WLFC,10,710,1
WLFC,4,470,1
WLFC,3,430,1
WLFC,8,570,1
WLFC,1,240,1
WLFC,2,280,1
WLFC,2,290,1
WLFC,2,360,1
WLFC,3,370,1
WLFC,4,450,1
WLFC,5,440,1
WLFC,3,340,1
WLFC,3,350,1
WLFC,10,720,1
WLFC,10,950,1
WLFC,10,870,1
WLFC,11,850,1
WLFC,8,660,1
WLFC,4,350,1
WLFC,10,650,1
WLFC,3,330,1
WLFC,4,450,1
WLFC,2,280,1
WLFC,10,730,1
WLFC,14,1040,1
WLFC,9,760,1
WLFC,3,380,1
WLFC,2,260,1
WLFC,1,210,1
WLFC,1,240,1
WLFC,3,280,1
WLFC,1,250,1
WLFC,1,260,1
WLFC,1,270,1
WLFC,2,280,1
WLFC,1,250,1
WLFC,10,870,1
WLFC,2,330,1
WLFC,10,810,1
WLFC,4,440,1
WLFC,10,770,1
WLFC,4,530,1
WLFC,8,640,1
WLFC,9,600,1
WLFC,1,310,1
WLFC,5,450,1
WLFC,3,350,1
WLFC,11,730,1
WLFC,2,330,1
WLFC,8,650,1
WLFC,6,650,1
WLFC,6,550,1
WLFC,2,340,1
WLFC,2,270,1
WLFC,8,700,1
WLFC,2,290,1
WLFC,4,320,1
WLFC,2,270,1
WLFC,1,270,1
WLFC,2,260,1
WLFC,3,340,1
WLFC,3,340,1
WLFC,2,310,1
WLFC,2,300,1
WLFC,8,720,1
WLFC,10,920,1
WLFC,10,740,1
WLFC,9,650,1
WLFC,10,790,1
WLFC,7,760,1
WLFC,8,750,1
WLFC,3,380,1
WLFC,5,430,1
WLFC,4,370,1
WLFC,2,260,1
WLFC,1,250,1
WLFC,2,330,1
WLFC,4,350,1
WLFC,1,240,1
WLFC,6,590,1
WLFC,2,290,1
WLFC,2,270,1
WLFC,2,270,1
WLFC,2,260,1
WLFC,2,240,1
WLFC,2,290,1
WLFC,3,290,1
WLFC,2,290,1
WLFC,4,360,1
WLFC,2,270,1
WLFC,2,280,1
WLFC,12,900,1
WLFC,2,270,1
WLFC,3,360,1
WLFC,2,360,1
WLFC,4,340,1
WLFC,4,310,1
WLFC,3,320,1
WLFC,2,280,1
WLFC,2,240,1
WLFC,4,440,1
WLFC,8,690,1
WLFC,3,390,1
WLFC,6,620,1
WLFC,4,360,1
WLFC,1,290,1
WLFC,3,350,1
WLFC,3,350,1
WLFC,1,300,1
WLFC,3,290,1
WLFC,2,360,1
WLFC,3,270,1
WLFC,10,790,1
WLFC,2,290,1
WLFC,10,770,1
WLFC,2,330,1
WLFC,2,270,1
WLFC,3,370,1
WLFC,4,370,1
WLFC,3,360,1
WLFC,4,370,1
WLFC,2,250,1
WLFC,1,240,1
WLFC,2,270,1
WLFC,10,760,1
WLFC,2,280,1
WLFC,2,310,1
WLFC,2,280,1
WLFC,2,320,1
WLFC,2,270,1
WLFC,2,230,1
WLFC,3,260,1
WLFC,2,250,1
